HourUTC;HourDK;PriceArea;mFRRUpActBal;mFRRDownActBal;mFRRUpActSpec;mFRRDownActSpec;ImbalanceMWh;ImbalancePriceEUR;ImbalancePriceDKK;BalancingPowerPriceUpEUR;BalancingPowerPriceUpDKK;BalancingPowerPriceDownEUR;BalancingPowerPriceDownDKK
2024-12-30 22:00:00;2024-12-30 23:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-249,000000;35,660000;266,029999;35,660000;;35,660000;
2024-12-30 22:00:00;2024-12-30 23:00:00;DK2;3,500000;0,000000;0,000000;0,000000;-129,699997;32,000000;238,729996;32,000000;;3,590000;
2024-12-30 21:00:00;2024-12-30 22:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-90,000000;33,500000;249,919998;33,500000;;29,490000;
2024-12-30 21:00:00;2024-12-30 22:00:00;DK2;0,000000;0,000000;0,000000;0,000000;98,300003;33,500000;249,919998;33,500000;;29,490000;
2024-12-30 20:00:00;2024-12-30 21:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-176,000000;35,000000;261,109985;35,000000;;31,410000;
2024-12-30 20:00:00;2024-12-30 21:00:00;DK2;0,000000;0,000000;0,000000;0,000000;19,700001;35,000000;261,109985;35,000000;;31,410000;
2024-12-30 19:00:00;2024-12-30 20:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-200,000000;35,000000;261,109985;35,000000;;31,500000;
2024-12-30 19:00:00;2024-12-30 20:00:00;DK2;0,000000;0,000000;0,000000;0,000000;68,900002;35,000000;261,109985;35,000000;;31,500000;
2024-12-30 18:00:00;2024-12-30 19:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-212,000000;33,000000;246,190002;33,000000;;33,000000;
2024-12-30 18:00:00;2024-12-30 19:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-166,199997;33,000000;246,190002;33,000000;;33,000000;
2024-12-30 17:00:00;2024-12-30 18:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-50,000000;36,860001;274,980011;36,860001;;36,860001;
2024-12-30 17:00:00;2024-12-30 18:00:00;DK2;0,000000;0,000000;0,000000;0,000000;7,500000;37,060001;276,480011;37,060001;;37,060001;
2024-12-30 16:00:00;2024-12-30 17:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-132,000000;39,169998;292,220001;39,169998;;39,169998;
2024-12-30 16:00:00;2024-12-30 17:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-225,500000;39,389999;293,859985;39,389999;;39,389999;
2024-12-30 15:00:00;2024-12-30 16:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-119,000000;39,730000;296,390015;39,730000;;39,730000;
2024-12-30 15:00:00;2024-12-30 16:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-131,100006;39,970001;298,179993;39,970001;;39,970001;
2024-12-30 14:00:00;2024-12-30 15:00:00;DK1;0,000000;0,000000;0,000000;0,000000;34,000000;37,430000;279,239990;37,430000;;37,430000;
2024-12-30 14:00:00;2024-12-30 15:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-96,699997;37,869999;282,519989;37,869999;;37,869999;
2024-12-30 13:00:00;2024-12-30 14:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-33,000000;36,060001;269,010010;36,060001;;36,060001;
2024-12-30 13:00:00;2024-12-30 14:00:00;DK2;0,000000;0,000000;0,000000;0,000000;23,700001;36,330002;271,029999;36,330002;;36,330002;
2024-12-30 12:00:00;2024-12-30 13:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-86,000000;34,610001;258,200012;34,610001;;34,610001;
2024-12-30 12:00:00;2024-12-30 13:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-107,400002;34,700001;258,869995;34,700001;;34,700001;
2024-12-30 11:00:00;2024-12-30 12:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-228,000000;36,320000;270,950012;36,320000;;36,320000;
2024-12-30 11:00:00;2024-12-30 12:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-156,399994;36,439999;271,850006;36,439999;;36,439999;
2024-12-30 10:00:00;2024-12-30 11:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-291,000000;38,349998;286,100006;38,349998;;38,349998;
2024-12-30 10:00:00;2024-12-30 11:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-187,300003;38,520000;287,369995;38,520000;;38,520000;
2024-12-30 09:00:00;2024-12-30 10:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-376,000000;38,430000;286,700012;38,430000;;38,430000;
2024-12-30 09:00:00;2024-12-30 10:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-137,399994;38,430000;286,700012;38,430000;;38,430000;
2024-12-30 08:00:00;2024-12-30 09:00:00;DK1;0,000000;36,000000;0,000000;0,000000;-315,000000;24,129999;180,009995;36,380001;;24,129999;
2024-12-30 08:00:00;2024-12-30 09:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-219,300003;24,129999;180,009995;36,380001;;24,129999;
2024-12-30 07:00:00;2024-12-30 08:00:00;DK1;0,000000;148,000000;0,000000;0,000000;-475,000000;24,129999;180,009995;37,320000;;24,129999;
2024-12-30 07:00:00;2024-12-30 08:00:00;DK2;0,000000;5,000000;0,000000;0,000000;-191,500000;24,129999;180,009995;31,809999;;24,129999;
2024-12-30 06:00:00;2024-12-30 07:00:00;DK1;0,000000;166,500000;0,000000;0,000000;-253,000000;-0,390000;-2,910000;34,119999;;-0,390000;
2024-12-30 06:00:00;2024-12-30 07:00:00;DK2;0,000000;3,750000;0,000000;0,000000;-602,799988;-0,390000;-2,910000;13,790000;;-0,390000;
2024-12-30 05:00:00;2024-12-30 06:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-230,000000;25,620001;191,130005;25,620001;;25,620001;
2024-12-30 05:00:00;2024-12-30 06:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-611,500000;13,720000;102,349998;13,720000;;13,720000;
2024-12-30 04:00:00;2024-12-30 05:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-376,000000;17,379999;129,660004;17,379999;;17,379999;
2024-12-30 04:00:00;2024-12-30 05:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-297,100006;3,590000;26,780001;3,590000;;3,590000;
2024-12-30 03:00:00;2024-12-30 04:00:00;DK1;0,000000;0,000000;0,000000;126,000000;-268,000000;19,510000;145,550003;19,510000;;19,510000;
2024-12-30 03:00:00;2024-12-30 04:00:00;DK2;0,000000;0,000000;0,000000;26,250000;-214,600006;3,590000;26,780001;3,590000;;3,590000;
2024-12-30 02:00:00;2024-12-30 03:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-280,000000;16,559999;123,540001;16,559999;;16,559999;
2024-12-30 02:00:00;2024-12-30 03:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-162,300003;6,500000;48,490002;6,500000;;3,560000;
2024-12-30 01:00:00;2024-12-30 02:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-282,000000;13,460000;100,410004;13,460000;;13,460000;
2024-12-30 01:00:00;2024-12-30 02:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-178,899994;3,590000;26,780001;3,590000;;3,590000;
2024-12-30 00:00:00;2024-12-30 01:00:00;DK1;47,000000;0,000000;0,000000;0,000000;-181,000000;29,000000;216,350006;29,000000;;13,440000;
2024-12-30 00:00:00;2024-12-30 01:00:00;DK2;7,000000;0,000000;0,000000;0,000000;-136,600006;29,000000;216,350006;29,000000;;3,580000;
2024-12-29 23:00:00;2024-12-30 00:00:00;DK1;22,000000;0,000000;0,000000;0,000000;-501,000000;5,000000;37,299999;5,000000;;3,590000;
2024-12-29 23:00:00;2024-12-30 00:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-89,800003;5,000000;37,299999;5,000000;;3,590000;
2024-12-29 22:00:00;2024-12-29 23:00:00;DK1;0,000000;663,000000;0,000000;0,000000;-331,000000;-37,529999;-279,980011;12,210000;;-37,529999;
2024-12-29 22:00:00;2024-12-29 23:00:00;DK2;0,000000;5,000000;0,000000;0,000000;-180,000000;-4,000000;-29,840000;13,710000;;-4,000000;
2024-12-29 21:00:00;2024-12-29 22:00:00;DK1;0,000000;367,000000;0,000000;0,000000;-194,000000;-20,100000;-149,949997;20,010000;;-20,100000;
2024-12-29 21:00:00;2024-12-29 22:00:00;DK2;0,000000;63,500000;0,000000;0,000000;-153,899994;-6,030000;-44,990002;13,750000;;-6,030000;
2024-12-29 20:00:00;2024-12-29 21:00:00;DK1;0,000000;73,000000;0,000000;0,000000;-207,000000;6,700000;49,980000;23,200001;;6,700000;
2024-12-29 20:00:00;2024-12-29 21:00:00;DK2;0,000000;5,000000;0,000000;0,000000;-347,000000;-6,530000;-48,720001;13,800000;;-6,530000;
2024-12-29 19:00:00;2024-12-29 20:00:00;DK1;0,000000;255,000000;0,000000;0,000000;-224,000000;-6,530000;-48,720001;23,530001;;-6,530000;
2024-12-29 19:00:00;2024-12-29 20:00:00;DK2;0,000000;31,000000;0,000000;0,000000;-240,199997;-6,530000;-48,720001;22,740000;;-6,530000;
2024-12-29 18:00:00;2024-12-29 19:00:00;DK1;0,000000;114,000000;0,000000;0,000000;-240,000000;6,710000;50,060001;24,219999;;6,710000;
2024-12-29 18:00:00;2024-12-29 19:00:00;DK2;0,000000;55,000000;0,000000;0,000000;-360,399994;-5,000000;-37,299999;24,219999;;-5,000000;
2024-12-29 17:00:00;2024-12-29 18:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-248,000000;29,000000;216,350006;29,000000;;24,980000;
2024-12-29 17:00:00;2024-12-29 18:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-18,000000;29,000000;216,350006;29,000000;;24,980000;
2024-12-29 16:00:00;2024-12-29 17:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-303,000000;30,000000;223,809998;30,000000;;28,110001;
2024-12-29 16:00:00;2024-12-29 17:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-154,199997;30,000000;223,809998;30,000000;;28,110001;
2024-12-29 15:00:00;2024-12-29 16:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-266,000000;30,000000;223,809998;30,000000;;27,530001;
2024-12-29 15:00:00;2024-12-29 16:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-52,500000;30,000000;223,809998;30,000000;;27,530001;
2024-12-29 14:00:00;2024-12-29 15:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-185,000000;29,000000;216,350006;29,000000;;24,650000;
2024-12-29 14:00:00;2024-12-29 15:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-61,900002;29,000000;216,350006;29,000000;;24,650000;
2024-12-29 13:00:00;2024-12-29 14:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-177,000000;28,500000;212,619995;28,500000;;24,719999;
2024-12-29 13:00:00;2024-12-29 14:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-96,000000;28,500000;212,619995;28,500000;;24,719999;
2024-12-29 12:00:00;2024-12-29 13:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-264,000000;28,360001;211,570007;28,360001;;28,360001;
2024-12-29 12:00:00;2024-12-29 13:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-104,099998;28,360001;211,570007;28,360001;;28,360001;
2024-12-29 11:00:00;2024-12-29 12:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-151,000000;29,219999;217,990005;29,219999;;29,219999;
2024-12-29 11:00:00;2024-12-29 12:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-97,400002;29,219999;217,990005;29,219999;;29,219999;
2024-12-29 10:00:00;2024-12-29 11:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-148,000000;24,030001;179,270004;24,030001;;24,030001;
2024-12-29 10:00:00;2024-12-29 11:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-132,399994;24,030001;179,270004;24,030001;;24,030001;
2024-12-29 09:00:00;2024-12-29 10:00:00;DK1;0,000000;15,000000;0,000000;14,000000;-173,000000;23,000000;171,580002;25,520000;;23,000000;
2024-12-29 09:00:00;2024-12-29 10:00:00;DK2;0,000000;50,000000;0,000000;0,000000;13,800000;23,000000;171,580002;25,520000;;23,000000;
2024-12-29 08:00:00;2024-12-29 09:00:00;DK1;0,000000;0,000000;0,000000;31,000000;-192,000000;40,860001;304,820007;40,860001;;40,860001;
2024-12-29 08:00:00;2024-12-29 09:00:00;DK2;0,000000;0,000000;0,000000;0,000000;13,100000;40,860001;304,820007;40,860001;;40,860001;
2024-12-29 07:00:00;2024-12-29 08:00:00;DK1;0,000000;36,000000;0,000000;7,250000;-74,000000;21,500000;160,389999;53,700001;;21,500000;
2024-12-29 07:00:00;2024-12-29 08:00:00;DK2;0,000000;60,000000;0,000000;0,000000;-133,800003;21,500000;160,389999;53,700001;;21,500000;
2024-12-29 06:00:00;2024-12-29 07:00:00;DK1;0,000000;96,000000;0,000000;0,000000;-167,000000;25,469999;190,009995;57,549999;;25,469999;
2024-12-29 06:00:00;2024-12-29 07:00:00;DK2;0,000000;45,000000;0,000000;0,000000;-154,699997;25,469999;190,009995;57,560001;;25,469999;
2024-12-29 05:00:00;2024-12-29 06:00:00;DK1;53,000000;0,000000;0,000000;0,000000;-92,000000;172,910004;1289,939941;172,910004;;67,099998;
2024-12-29 05:00:00;2024-12-29 06:00:00;DK2;46,500000;0,000000;0,000000;0,000000;-158,199997;172,910004;1289,939941;172,910004;;67,099998;
2024-12-29 04:00:00;2024-12-29 05:00:00;DK1;144,000000;0,000000;0,000000;0,000000;0,000000;200,440002;1495,319946;200,440002;;98,599998;
2024-12-29 04:00:00;2024-12-29 05:00:00;DK2;111,000000;0,000000;0,000000;0,000000;-67,599998;200,440002;1495,319946;200,440002;;98,599998;
2024-12-29 03:00:00;2024-12-29 04:00:00;DK1;0,000000;185,000000;0,000000;0,000000;-177,000000;21,440001;159,949997;97,730003;;21,440001;
2024-12-29 03:00:00;2024-12-29 04:00:00;DK2;0,000000;60,000000;0,000000;0,000000;-53,000000;21,440001;159,949997;97,730003;;21,440001;
2024-12-29 02:00:00;2024-12-29 03:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-107,000000;101,699997;758,700012;101,699997;;101,699997;
2024-12-29 02:00:00;2024-12-29 03:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-100,000000;101,699997;758,700012;101,699997;;101,699997;
2024-12-29 01:00:00;2024-12-29 02:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-134,000000;107,709999;803,539978;107,709999;;107,709999;
2024-12-29 01:00:00;2024-12-29 02:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-201,000000;107,709999;803,539978;107,709999;;107,709999;
2024-12-29 00:00:00;2024-12-29 01:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-52,000000;114,089996;851,130005;114,089996;;114,089996;
2024-12-29 00:00:00;2024-12-29 01:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-290,700012;114,089996;851,130005;114,089996;;114,089996;
2024-12-28 23:00:00;2024-12-29 00:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-24,000000;127,389999;950,349976;127,389999;;127,389999;
2024-12-28 23:00:00;2024-12-29 00:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-267,600006;127,389999;950,349976;127,389999;;127,389999;
2024-12-28 22:00:00;2024-12-28 23:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-122,000000;114,930000;857,400024;114,930000;;114,930000;
2024-12-28 22:00:00;2024-12-28 23:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-63,200001;114,930000;857,400024;114,930000;;114,930000;
2024-12-28 21:00:00;2024-12-28 22:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-78,000000;121,250000;904,549988;121,250000;;121,250000;
2024-12-28 21:00:00;2024-12-28 22:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-195,699997;121,250000;904,549988;121,250000;;121,250000;
2024-12-28 20:00:00;2024-12-28 21:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-37,000000;125,900002;939,239990;125,900002;;125,900002;
2024-12-28 20:00:00;2024-12-28 21:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-181,199997;125,900002;939,239990;125,900002;;125,900002;
2024-12-28 19:00:00;2024-12-28 20:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-132,000000;129,259995;964,309998;129,259995;;129,259995;
2024-12-28 19:00:00;2024-12-28 20:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-119,500000;129,259995;964,309998;129,259995;;129,259995;
2024-12-28 18:00:00;2024-12-28 19:00:00;DK1;0,000000;0,000000;0,000000;0,000000;59,000000;140,479996;1048,010010;140,479996;;140,479996;
2024-12-28 18:00:00;2024-12-28 19:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-168,399994;140,479996;1048,010010;140,479996;;140,479996;
2024-12-28 17:00:00;2024-12-28 18:00:00;DK1;0,000000;0,000000;0,000000;0,000000;7,000000;147,509995;1100,449951;147,509995;;147,509995;
2024-12-28 17:00:00;2024-12-28 18:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-47,900002;147,509995;1100,449951;147,509995;;147,509995;
2024-12-28 16:00:00;2024-12-28 17:00:00;DK1;0,000000;0,000000;0,000000;0,000000;94,000000;150,770004;1124,770020;150,770004;;150,770004;
2024-12-28 16:00:00;2024-12-28 17:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-50,599998;150,770004;1124,770020;150,770004;;150,770004;
2024-12-28 15:00:00;2024-12-28 16:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-33,000000;139,320007;1039,359985;139,320007;;139,320007;
2024-12-28 15:00:00;2024-12-28 16:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-29,299999;139,320007;1039,359985;139,320007;;139,320007;
2024-12-28 14:00:00;2024-12-28 15:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-209,000000;134,800003;1005,630005;134,800003;;134,800003;
2024-12-28 14:00:00;2024-12-28 15:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-6,700000;134,800003;1005,630005;134,800003;;134,800003;
2024-12-28 13:00:00;2024-12-28 14:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-47,000000;117,830002;879,039978;117,830002;;117,830002;
2024-12-28 13:00:00;2024-12-28 14:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-86,199997;117,830002;879,039978;117,830002;;117,830002;
2024-12-28 12:00:00;2024-12-28 13:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-157,000000;110,010002;820,700012;110,010002;;110,010002;
2024-12-28 12:00:00;2024-12-28 13:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-84,099998;110,010002;820,700012;110,010002;;110,010002;
2024-12-28 11:00:00;2024-12-28 12:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-132,000000;108,970001;812,940002;108,970001;;108,970001;
2024-12-28 11:00:00;2024-12-28 12:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-86,400002;108,970001;812,940002;108,970001;;108,970001;
2024-12-28 10:00:00;2024-12-28 11:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-109,000000;113,400002;845,989990;113,400002;;113,400002;
2024-12-28 10:00:00;2024-12-28 11:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-72,599998;113,400002;845,989990;113,400002;;113,400002;
2024-12-28 09:00:00;2024-12-28 10:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-111,000000;122,830002;916,340027;122,830002;;122,830002;
2024-12-28 09:00:00;2024-12-28 10:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-32,200001;122,830002;916,340027;122,830002;;122,830002;
2024-12-28 08:00:00;2024-12-28 09:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-101,000000;128,300003;957,140015;128,300003;;128,300003;
2024-12-28 08:00:00;2024-12-28 09:00:00;DK2;0,000000;0,000000;0,000000;0,000000;63,200001;128,300003;957,140015;128,300003;;128,300003;
2024-12-28 07:00:00;2024-12-28 08:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-130,000000;128,000000;954,909973;128,000000;;128,000000;
2024-12-28 07:00:00;2024-12-28 08:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-80,000000;128,000000;954,909973;128,000000;;128,000000;
2024-12-28 06:00:00;2024-12-28 07:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-127,000000;124,239998;926,859985;124,239998;;124,239998;
2024-12-28 06:00:00;2024-12-28 07:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-75,599998;124,239998;926,859985;124,239998;;124,239998;
2024-12-28 05:00:00;2024-12-28 06:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-47,000000;109,709999;818,460022;109,709999;;109,709999;
2024-12-28 05:00:00;2024-12-28 06:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-206,899994;109,709999;818,460022;109,709999;;109,709999;
2024-12-28 04:00:00;2024-12-28 05:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-74,000000;105,580002;787,650024;105,580002;;105,580002;
2024-12-28 04:00:00;2024-12-28 05:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-166,000000;105,580002;787,650024;105,580002;;105,580002;
2024-12-28 03:00:00;2024-12-28 04:00:00;DK1;108,000000;0,000000;0,000000;0,000000;-59,000000;187,100006;1395,800049;187,100006;;102,930000;
2024-12-28 03:00:00;2024-12-28 04:00:00;DK2;102,000000;0,000000;0,000000;0,000000;-70,500000;187,100006;1395,800049;187,100006;;102,930000;
2024-12-28 02:00:00;2024-12-28 03:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-106,000000;105,919998;790,179993;105,919998;;105,919998;
2024-12-28 02:00:00;2024-12-28 03:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-108,000000;105,919998;790,179993;105,919998;;105,919998;
2024-12-28 01:00:00;2024-12-28 02:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-27,000000;110,150002;821,739990;110,150002;;110,150002;
2024-12-28 01:00:00;2024-12-28 02:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-146,800003;110,150002;821,739990;110,150002;;110,150002;
2024-12-28 00:00:00;2024-12-28 01:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-104,000000;116,629997;870,080017;116,629997;;116,629997;
2024-12-28 00:00:00;2024-12-28 01:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-152,199997;116,629997;870,080017;116,629997;;116,629997;
2024-12-27 23:00:00;2024-12-28 00:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-235,000000;126,400002;942,969971;126,400002;;126,400002;
2024-12-27 23:00:00;2024-12-28 00:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-357,399994;126,400002;942,969971;126,400002;;126,400002;
2024-12-27 22:00:00;2024-12-27 23:00:00;DK1;56,000000;0,000000;0,000000;0,000000;-32,000000;160,740005;1199,250000;160,740005;;114,000000;
2024-12-27 22:00:00;2024-12-27 23:00:00;DK2;23,000000;0,000000;0,000000;0,000000;-131,800003;160,740005;1199,250000;160,740005;;114,000000;
2024-12-27 21:00:00;2024-12-27 22:00:00;DK1;0,000000;0,000000;0,000000;0,000000;43,000000;126,760002;945,729980;126,760002;;126,760002;
2024-12-27 21:00:00;2024-12-27 22:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-69,300003;126,760002;945,729980;126,760002;;126,760002;
2024-12-27 20:00:00;2024-12-27 21:00:00;DK1;277,000000;0,000000;0,000000;0,000000;96,000000;402,000000;2999,239990;402,000000;;125,419998;
2024-12-27 20:00:00;2024-12-27 21:00:00;DK2;73,000000;0,000000;0,000000;0,000000;-26,900000;402,000000;2999,239990;402,000000;;125,419998;
2024-12-27 19:00:00;2024-12-27 20:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-2,000000;133,139999;993,330017;133,139999;;133,139999;
2024-12-27 19:00:00;2024-12-27 20:00:00;DK2;0,000000;0,000000;0,000000;0,000000;28,000000;133,139999;993,330017;133,139999;;133,139999;
2024-12-27 18:00:00;2024-12-27 19:00:00;DK1;0,000000;0,000000;0,000000;0,000000;17,000000;146,429993;1092,479980;146,429993;;146,429993;
2024-12-27 18:00:00;2024-12-27 19:00:00;DK2;0,000000;0,000000;0,000000;0,000000;30,700001;146,429993;1092,479980;146,429993;;146,429993;
2024-12-27 17:00:00;2024-12-27 18:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-46,000000;158,399994;1181,790039;158,399994;;158,399994;
2024-12-27 17:00:00;2024-12-27 18:00:00;DK2;0,000000;0,000000;0,000000;0,000000;68,500000;158,399994;1181,790039;158,399994;;158,399994;
2024-12-27 16:00:00;2024-12-27 17:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-22,000000;151,800003;1132,550049;151,800003;;151,800003;
2024-12-27 16:00:00;2024-12-27 17:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-81,800003;151,800003;1132,550049;151,800003;;151,800003;
2024-12-27 15:00:00;2024-12-27 16:00:00;DK1;0,000000;0,000000;0,000000;0,000000;25,000000;146,250000;1091,140015;146,250000;;146,250000;
2024-12-27 15:00:00;2024-12-27 16:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-128,699997;146,250000;1091,140015;146,250000;;146,250000;
2024-12-27 14:00:00;2024-12-27 15:00:00;DK1;0,000000;0,000000;0,000000;0,000000;24,000000;136,460007;1018,099976;136,460007;;136,460007;
2024-12-27 14:00:00;2024-12-27 15:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-180,100006;136,460007;1018,099976;136,460007;;136,460007;
2024-12-27 13:00:00;2024-12-27 14:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-115,000000;121,650002;907,609985;121,650002;;121,650002;
2024-12-27 13:00:00;2024-12-27 14:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-245,699997;121,650002;907,609985;121,650002;;121,650002;
2024-12-27 12:00:00;2024-12-27 13:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-55,000000;107,940002;805,320007;107,940002;;107,940002;
2024-12-27 12:00:00;2024-12-27 13:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-153,899994;107,940002;805,320007;107,940002;;107,940002;
2024-12-27 11:00:00;2024-12-27 12:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-126,000000;107,809998;804,349976;107,809998;;107,809998;
2024-12-27 11:00:00;2024-12-27 12:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-244,699997;107,809998;804,349976;107,809998;;107,809998;
2024-12-27 10:00:00;2024-12-27 11:00:00;DK1;0,000000;0,000000;0,000000;0,000000;14,000000;107,940002;805,320007;107,940002;;107,940002;
2024-12-27 10:00:00;2024-12-27 11:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-74,699997;107,940002;805,320007;107,940002;;107,940002;
2024-12-27 09:00:00;2024-12-27 10:00:00;DK1;0,000000;0,000000;0,000000;0,000000;-90,000000;120,099998;896,039978;120,099998;;120,099998;
2024-12-27 09:00:00;2024-12-27 10:00:00;DK2;0,000000;0,000000;0,000000;0,000000;-41,299999;120,099998;896,039978;120,099998;;120,099998;
2024-12-27 08:00:00;2024-12-27 09:00:00;DK1;0,000000;52,000000;0,000000;0,000000;-61,000000;67,470001;503,380005;130,149994;;67,470001;
2024-12-27 08:00:00;2024-12-27 09:00:00;DK2;0,000000;30,000000;0,000000;0,000000;-48,500000;67,470001;503,380005;130,149994;;67,470001;
2024-12-27 07:00:00;2024-12-27 08:00:00;DK1;0,000000;137,500000;0,000000;0,000000;-104,000000;51,889999;387,140015;131,850006;;51,889999;
2024-12-27 07:00:00;2024-12-27 08:00:00;DK2;0,000000;154,500000;0,000000;0,000000;-72,699997;51,889999;387,140015;131,850006;;51,889999;
